title,author,date,views,likes,link,categoria
What it takes to launch a telescope,Erika Hamden,April 2019,1800000,56000,https://ted.com/talks/erika_hamden_what_it_takes_to_launch_a_telescope,medios
What prosecutors and incarcerated people can learn from each other,Jarrell Daniels,January 2019,2000000,60000,https://ted.com/talks/jarrell_daniels_what_prosecutors_and_incarcerated_people_can_learn_from_each_other,medios
What surviving the Columbine shooting taught me about pain,Austin Eubanks,July 2017,797000,23000,https://ted.com/talks/austin_eubanks_what_surviving_the_columbine_shooting_taught_me_about_pain,medios
How I define beauty,Winnie Harlow,October 2014,1400000,43000,https://ted.com/talks/winnie_harlow_how_i_define_beauty,medios
The mysterious science of pain,Joshua W. Pate,May 2019,1600000,49000,https://ted.com/talks/joshua_w_pate_the_mysterious_science_of_pain,medios
Can a black hole be destroyed?,Fabio Pacucci,May 2019,1700000,51000,https://ted.com/talks/fabio_pacucci_can_a_black_hole_be_destroyed,medios
How AI could become an extension of your mind,Arnav Kapur,April 2019,747000,22000,https://ted.com/talks/arnav_kapur_how_ai_could_become_an_extension_of_your_mind,medios
Could a tattoo help you stay healthy?,Carson Bruns,December 2018,719000,21000,https://ted.com/talks/carson_bruns_could_a_tattoo_help_you_stay_healthy,medios
The Aztec myth of the unlikeliest sun god,Kay Almere Read,May 2019,1700000,52000,https://ted.com/talks/kay_almere_read_the_aztec_myth_of_the_unlikeliest_sun_god,medios
How to revive your belief in democracy,Eric Liu,April 2019,1900000,58000,https://ted.com/talks/eric_liu_how_to_revive_your_belief_in_democracy,medios
Why most parenting advice is wrong,Yuko Munakata,April 2019,754000,22000,https://ted.com/talks/yuko_munakata_why_most_parenting_advice_is_wrong,medios
How this disease changes the shape of your cells,Amber M. Yates,May 2019,1100000,33000,https://ted.com/talks/amber_m_yates_how_this_disease_changes_the_shape_of_your_cells,medios
How supercharged plants could slow climate change,Joanne Chory,April 2019,2100000,64000,https://ted.com/talks/joanne_chory_how_supercharged_plants_could_slow_climate_change,medios
Why is this painting so shocking?,Iseult Gillespie,April 2019,761000,22000,https://ted.com/talks/iseult_gillespie_why_is_this_painting_so_shocking,medios
How to recover from activism burnout,Yana Buhrer Tavanier,December 2018,1800000,56000,https://ted.com/talks/yana_buhrer_tavanier_how_to_recover_from_activism_burnout,medios
Titan of terror: the dark imagination of H.P. Lovecraft,Silvia Moreno-García,April 2019,1900000,58000,https://ted.com/talks/silvia_moreno_garcia_titan_of_terror_the_dark_imagination_of_h_p_lovecraft,medios
The hidden network that makes the internet possible,Sajan Saini,April 2019,814000,24000,https://ted.com/talks/sajan_saini_the_hidden_network_that_makes_the_internet_possible,medios
What is a butt tuba and why is it in medieval art?,Michelle Brown,April 2019,925000,27000,https://ted.com/talks/michelle_brown_what_is_a_butt_tuba_and_why_is_it_in_medieval_art,medios
Turbulence: One of the great unsolved mysteries of physics,Tomás Chor,April 2019,1300000,39000,https://ted.com/talks/tomas_chor_turbulence_one_of_the_great_unsolved_mysteries_of_physics,medios
A personal air-quality tracker that lets you know what you're breathing,Romain Lacombe,April 2018,1800000,55000,https://ted.com/talks/romain_lacombe_a_personal_air_quality_tracker_that_lets_you_know_what_you_re_breathing,medios
How hip-hop helps us understand science,Danielle N. Lee,April 2019,2000000,61000,https://ted.com/talks/danielle_n_lee_how_hip_hop_helps_us_understand_science,medios
Using your voice is a political choice,Amanda Gorman,November 2018,2000000,60000,https://ted.com/talks/amanda_gorman_using_your_voice_is_a_political_choice,medios
How colorism shapes our standards of beauty,Chika Okoro,April 2016,1100000,35000,https://ted.com/talks/chika_okoro_how_colorism_shapes_our_standards_of_beauty,medios
Where in the world is it easiest to get rich?,Harald Eia,April 2016,2000000,61000,https://ted.com/talks/harald_eia_where_in_the_world_is_it_easiest_to_get_rich,medios
"Empower a girl, transform a community",Kakenya Ntaiya,November 2018,1900000,59000,https://ted.com/talks/kakenya_ntaiya_empower_a_girl_transform_a_community,medios
3 lessons on starting a movement from a self-defense trailblazer,Rana Abdelhamid,January 2019,1900000,58000,https://ted.com/talks/rana_abdelhamid_3_lessons_on_starting_a_movement_from_a_self_defense_trailblazer,medios
The wild world of carnivorous plants,Kenny Coogan,April 2019,1700000,52000,https://ted.com/talks/kenny_coogan_the_wild_world_of_carnivorous_plants,medios
Wearable tech that helps you navigate by touch,Keith Kirkland,December 2018,1800000,54000,https://ted.com/talks/keith_kirkland_wearable_tech_that_helps_you_navigate_by_touch,medios
Why are earthquakes so hard to predict?,Jean-Baptiste P. Koehl,April 2019,793000,23000,https://ted.com/talks/jean_baptiste_p_koehl_why_are_earthquakes_so_hard_to_predict,medios
An AI smartwatch that detects seizures,Rosalind Picard,November 2018,2000000,60000,https://ted.com/talks/rosalind_picard_an_ai_smartwatch_that_detects_seizures,medios
What refugees need to start new lives,Muhammed Idris,December 2018,1800000,54000,https://ted.com/talks/muhammed_idris_what_refugees_need_to_start_new_lives,medios
How centuries of sci-fi sparked spaceflight,Alexander MacDonald,November 2017,1700000,53000,https://ted.com/talks/alexander_macdonald_how_centuries_of_sci_fi_sparked_spaceflight,medios
Can we regenerate heart muscle with stem cells?,Chuck Murry,November 2018,2000000,60000,https://ted.com/talks/chuck_murry_can_we_regenerate_heart_muscle_with_stem_cells,medios
Frida Kahlo: The woman behind the legend,Iseult Gillespie,March 2019,1400000,42000,https://ted.com/talks/iseult_gillespie_frida_kahlo_the_woman_behind_the_legend,medios
A short history of trans people's long fight for equality,Samy Nour Younes,December 2018,1900000,59000,https://ted.com/talks/samy_nour_younes_a_short_history_of_trans_people_s_long_fight_for_equality,medios
"To detect diseases earlier, let's speak bacteria's secret language",Fatima AlZahra'a Alatraktchi,October 2018,1900000,58000,https://ted.com/talks/fatima_alzahra_a_alatraktchi_to_detect_diseases_earlier_let_s_speak_bacteria_s_secret_language,medios
The beautiful future of solar power,Marjan van Aubel,December 2018,900000,27000,https://ted.com/talks/marjan_van_aubel_the_beautiful_future_of_solar_power,medios
The wicked wit of Jane Austen,Iseult Gillespie,March 2019,1400000,42000,https://ted.com/talks/iseult_gillespie_the_wicked_wit_of_jane_austen,medios
"How you can help save the bees, one hive at a time",Noah Wilson-Rich,June 2018,1900000,57000,https://ted.com/talks/noah_wilson_rich_how_you_can_help_save_the_bees_one_hive_at_a_time,medios
The secret to scientific discoveries? Making mistakes,Phil Plait,June 2018,1900000,57000,https://ted.com/talks/phil_plait_the_secret_to_scientific_discoveries_making_mistakes,medios
How tall can a tree grow?,Valentin Hammoudi,March 2019,1200000,38000,https://ted.com/talks/valentin_hammoudi_how_tall_can_a_tree_grow,medios
How I live with high-functioning anxiety,Jordan Raskopoulos,June 2017,1900000,57000,https://ted.com/talks/jordan_raskopoulos_how_i_live_with_high_functioning_anxiety,medios
"The ""dementia village"" that's redefining elder care",Yvonne van Amerongen,November 2018,1900000,57000,https://ted.com/talks/yvonne_van_amerongen_the_dementia_village_that_s_redefining_elder_care,medios
Why should you read Sylvia Plath?,Iseult Gillespie,March 2019,1400000,44000,https://ted.com/talks/iseult_gillespie_why_should_you_read_sylvia_plath,medios
The most powerful woman you've never heard of,T. Morgan Dixon and Vanessa Garrison,April 2018,2000000,60000,https://ted.com/talks/t_morgan_dixon_and_vanessa_garrison_the_most_powerful_woman_you_ve_never_heard_of,medios
How we can store digital data in DNA,Dina Zielinski,October 2017,1900000,57000,https://ted.com/talks/dina_zielinski_how_we_can_store_digital_data_in_dna,medios
How I'm making bricks out of ashes and rubble in Gaza,Majd Mashharawi,November 2018,1600000,48000,https://ted.com/talks/majd_mashharawi_how_i_m_making_bricks_out_of_ashes_and_rubble_in_gaza,medios
The chaotic brilliance of artist Jean-Michel Basquiat,Jordana Moore Saggese,February 2019,900000,27000,https://ted.com/talks/jordana_moore_saggese_the_chaotic_brilliance_of_artist_jean_michel_basquiat,medios
Is your country at risk of becoming a dictatorship? Here's how to know,Farida Nabourema,November 2018,1800000,54000,https://ted.com/talks/farida_nabourema_is_your_country_at_risk_of_becoming_a_dictatorship_here_s_how_to_know,medios
The self-assembling computer chips of the future,Karl Skjonnemand,November 2018,1700000,52000,https://ted.com/talks/karl_skjonnemand_the_self_assembling_computer_chips_of_the_future,medios
A juror's reflections on the death penalty,Lindy Lou Isonhood,November 2018,1700000,52000,https://ted.com/talks/lindy_lou_isonhood_a_juror_s_reflections_on_the_death_penalty,medios
An architect's subversive reimagining of the US-Mexico border wall,Ronald Rael,December 2018,1600000,49000,https://ted.com/talks/ronald_rael_an_architect_s_subversive_reimagining_of_the_us_mexico_border_wall,medios
"Why should you read ""Don Quixote""?",Ilan Stavans,October 2018,1700000,53000,https://ted.com/talks/ilan_stavans_why_should_you_read_don_quixote,medios
The life cycle of a neutron star ,David Lunney,November 2018,1200000,36000,https://ted.com/talks/david_lunney_the_life_cycle_of_a_neutron_star,medios
What if all US health care costs were transparent?,Jeanne Pinder,December 2018,2000000,62000,https://ted.com/talks/jeanne_pinder_what_if_all_us_health_care_costs_were_transparent,medios
Three ways the universe could end ,Venus Keus,February 2019,2000000,60000,https://ted.com/talks/venus_keus_three_ways_the_universe_could_end,medios
The age of genetic wonder,Juan Enriquez,November 2018,2100000,63000,https://ted.com/talks/juan_enriquez_the_age_of_genetic_wonder_feb_2019,medios
3 ways to practice civility,Steven Petrow,January 2019,1800000,56000,https://ted.com/talks/steven_petrow_3_ways_to_practice_civility,medios
Notes of a native son: the world according to James Baldwin,Christina Greer,February 2019,991000,29000,https://ted.com/talks/christina_greer_notes_of_a_native_son_the_world_according_to_james_baldwin,medios
How doctors can help low-income patients (and still make a profit),P.J. Parmar,June 2018,1900000,58000,https://ted.com/talks/p_j_parmar_how_doctors_can_help_low_income_patients_and_still_make_a_profit,medios
What is consciousness?,Michael S. A. Graziano,February 2019,1200000,36000,https://ted.com/talks/michael_s_a_graziano_what_is_consciousness,medios
How women in Pakistan are creating political change,Shad Begum,November 2018,1600000,48000,https://ted.com/talks/shad_begum_how_women_in_pakistan_are_creating_political_change,medios
"How we can help the ""forgotten middle"" reach their full potential",Danielle R. Moss,November 2018,2000000,60000,https://ted.com/talks/danielle_r_moss_how_we_can_help_the_forgotten_middle_reach_their_full_potential,medios
"Why should you read Shakespeare's ""The Tempest""?",Iseult Gillespie,February 2019,923000,27000,https://ted.com/talks/iseult_gillespie_why_should_you_read_shakespeare_s_the_tempest,medios
How one journalist risked her life to hold murderers accountable,Christina Greer,February 2019,1000000,31000,https://ted.com/talks/christina_greer_how_one_journalist_risked_her_life_to_hold_murderers_accountable,medios
Everyday sexism ,Laura Bates,December 2013,1400000,42000,https://ted.com/talks/laura_bates_everyday_sexism,medios
How do we learn to work with intelligent machines?,Matt Beane,November 2018,1900000,57000,https://ted.com/talks/matt_beane_how_do_we_learn_to_work_with_intelligent_machines,medios
A case for cliteracy,Sophia Wallace,October 2014,1000000,31000,https://ted.com/talks/sophia_wallace_a_case_for_cliteracy,medios
How we can start to heal the pain of racial division,Ruby Sales,September 2018,1700000,53000,https://ted.com/talks/ruby_sales_how_we_can_start_to_heal_the_pain_of_racial_division,medios
How do ocean currents work?,Jennifer Verduin,January 2019,1800000,55000,https://ted.com/talks/jennifer_verduin_how_do_ocean_currents_work,medios
"An astronaut's story of curiosity, perspective and change",Leland Melvin,November 2018,1800000,55000,https://ted.com/talks/leland_melvin_an_astronaut_s_story_of_curiosity_perspective_and_change,medios
Reflections from a lifetime fighting to end child poverty,Marian Wright Edelman,November 2018,1400000,43000,https://ted.com/talks/marian_wright_edelman_reflections_from_a_lifetime_fighting_to_end_child_poverty,medios
Can we solve global warming? Lessons from how we protected the ozone layer,Sean Davis,September 2017,2000000,61000,https://ted.com/talks/sean_davis_can_we_solve_global_warming_lessons_from_how_we_protected_the_ozone_layer,medios
How CRISPR lets you edit DNA,Andrea M. Henle,January 2019,946000,28000,https://ted.com/talks/andrea_m_henle_how_crispr_lets_you_edit_dna,medios
What's needed to bring the US voting system into the 21st century,Tiana Epps-Johnson,November 2018,1500000,46000,https://ted.com/talks/tiana_epps_johnson_what_s_needed_to_bring_the_us_voting_system_into_the_21st_century,medios
How to transform sinking cities into landscapes that fight floods,Kotchakorn Voraakhom,November 2018,1900000,57000,https://ted.com/talks/kotchakorn_voraakhom_how_to_transform_sinking_cities_into_landscapes_that_fight_floods,medios
How to make applying for jobs less painful,Priyanka Jain,January 2019,805000,24000,https://ted.com/talks/priyanka_jain_how_to_make_applying_for_jobs_less_painful,medios
